id,city,timestamp,temperature,humidity,wind_speed,pm10,pm2_5,nitrogen_dioxide,ozone
1837,Hyderabad,2025-11-21 09:43:46.232597+00:00,28.1,55.0,3.0,24.25,23.85,8.95,126.0
1838,Indore,2025-11-21 09:43:46.471169+00:00,28.0,40.0,2.0,87.95,81.15,8.55,125.0
1839,Jaipur,2025-11-21 09:43:46.468485+00:00,25.1,44.0,1.1111111111111112,87.65,84.95,13.45,146.0
1840,Kolkata,2025-11-21 09:43:46.207362+00:00,28.3,48.0,3.5,37.95,36.85,9.95,184.0
1841,Lucknow,2025-11-21 09:43:46.602969+00:00,27.4,48.0,1.8055555555555556,100.95,97.05,19.75,141.0
1842,Mumbai,2025-11-21 09:43:46.242356+00:00,33.1,30.0,2.8055555555555554,59.25,57.45,22.25,136.0
1843,Patna,2025-11-21 09:43:46.599638+00:00,28.2,45.0,2.694444444444444,95.85,92.55,10.85,156.0
1844,Pune,2025-11-21 09:43:46.413927+00:00,28.4,32.0,2.111111111111111,36.55,36.15,7.65,136.0
1845,Surat,2025-11-21 09:43:46.675201+00:00,31.1,26.0,1.0,97.25,94.45,32.55,110.0
1846,Ahmedabad,2025-11-21 10:45:21.727027+00:00,28.4,33.0,3.194444444444444,83.05,79.35,5.95,132.0
1847,Bengaluru,2025-11-21 10:45:21.502866+00:00,27.0,70.0,4.611111111111112,7.15,6.85,4.55,92.0
1848,Bhopal,2025-11-21 10:45:21.827131+00:00,26.2,32.0,1.8888888888888888,83.95,77.45,2.55,144.0
1849,Chennai,2025-11-21 10:45:21.497231+00:00,30.1,79.0,5.888888888888888,7.35,5.05,2.85,68.0
1850,Dehradun,2025-11-21 10:45:21.913164+00:00,17.0,53.0,1.611111111111111,35.05,34.65,3.05,178.0
1851,Delhi,2025-11-21 10:45:21.505117+00:00,26.1,39.0,1.0,125.15,122.35,46.15,170.0
1852,Hyderabad,2025-11-21 10:45:21.457998+00:00,28.1,55.0,3.3055555555555554,21.35,20.95,3.35,134.0
1853,Indore,2025-11-21 10:45:21.742106+00:00,27.3,37.0,2.111111111111111,84.25,77.25,3.35,149.0
1854,Jaipur,2025-11-21 10:45:21.712640+00:00,25.3,39.0,1.0,83.05,80.45,4.25,175.0
1855,Kolkata,2025-11-21 10:45:21.555695+00:00,28.0,45.0,2.888888888888889,40.15,38.45,5.15,198.0
1856,Lucknow,2025-11-21 10:45:21.720336+00:00,26.1,48.0,1.611111111111111,86.95,82.85,4.55,177.0
1857,Mumbai,2025-11-21 10:45:21.501101+00:00,33.3,34.0,3.6944444444444446,59.65,58.15,19.25,176.0
1858,Patna,2025-11-21 10:45:21.763314+00:00,27.0,48.0,2.611111111111111,70.95,68.15,4.25,182.0
1859,Pune,2025-11-21 10:45:21.650025+00:00,28.1,33.0,1.6944444444444442,34.25,33.95,3.65,163.0
1860,Surat,2025-11-21 10:45:22.184105+00:00,30.6,30.0,1.5,97.95,94.95,32.05,130.0
1861,Ahmedabad,2025-11-21 11:39:51.465234+00:00,28.2,35.0,3.0,83.95,78.85,4.25,146.0
1862,Bengaluru,2025-11-21 11:39:51.240821+00:00,25.0,74.0,4.611111111111112,5.85,5.75,3.35,90.0
1863,Bhopal,2025-11-21 11:39:51.633612+00:00,25.3,36.0,1.8888888888888888,80.05,73.25,1.45,154.0
1864,Chennai,2025-11-21 11:39:51.263443+00:00,27.3,89.0,5.5,7.15,4.85,2.65,68.0
1865,Dehradun,2025-11-21 11:39:51.674293+00:00,13.7,59.0,1.0,34.05,33.35,0.85,190.0
1866,Delhi,2025-11-21 11:39:51.228348+00:00,25.1,41.0,1.0,110.55,107.75,30.45,208.0
1867,Hyderabad,2025-11-21 11:39:51.243425+00:00,27.0,62.0,3.3055555555555554,18.75,18.25,1.65,132.0
1868,Indore,2025-11-21 11:39:51.484554+00:00,26.3,42.0,2.388888888888889,80.75,73.45,1.25,159.0
1869,Jaipur,2025-11-21 11:39:51.483792+00:00,25.3,41.0,1.3888888888888888,76.75,74.65,0.85,185.0
1870,Kolkata,2025-11-21 11:39:51.265681+00:00,27.1,48.0,2.694444444444444,42.95,41.25,2.75,208.0
1871,Lucknow,2025-11-21 11:39:51.471426+00:00,25.0,54.0,1.8888888888888888,84.25,79.75,0.85,188.0
1872,Mumbai,2025-11-21 11:39:51.250274+00:00,32.0,36.0,3.8055555555555554,63.95,62.55,17.65,226.0
1873,Patna,2025-11-21 11:39:51.488910+00:00,24.1,61.0,2.694444444444444,56.65,54.05,1.05,190.0
1874,Pune,2025-11-21 11:39:51.437858+00:00,25.6,42.0,1.611111111111111,32.85,32.55,2.15,174.0
1875,Surat,2025-11-21 11:39:51.656048+00:00,27.5,40.0,2.111111111111111,96.55,93.75,32.65,146.0
1876,Ahmedabad,2025-11-21 13:06:12.342021+00:00,25.1,47.0,3.0,80.05,74.45,3.35,155.0
1877,Bengaluru,2025-11-21 13:06:12.011659+00:00,25.1,74.0,4.611111111111112,4.85,4.65,3.45,85.0
1878,Bhopal,2025-11-21 13:06:12.422680+00:00,22.1,43.0,1.611111111111111,76.55,70.05,1.35,157.0
1879,Chennai,2025-11-21 13:06:12.006093+00:00,28.1,89.0,5.305555555555556,7.05,4.85,2.75,67.0
1880,Dehradun,2025-11-21 13:06:12.475401+00:00,12.9,62.0,1.8888888888888888,34.75,33.65,0.85,184.0
1881,Delhi,2025-11-21 13:06:12.007529+00:00,21.1,56.0,1.0,108.15,105.65,18.45,238.0
1882,Hyderabad,2025-11-21 13:06:11.979831+00:00,24.1,74.0,3.194444444444444,17.35,16.95,1.85,125.0
1883,Indore,2025-11-21 13:06:12.292534+00:00,23.1,47.0,2.388888888888889,76.55,69.55,0.95,161.0
1884,Jaipur,2025-11-21 13:06:12.245789+00:00,22.3,53.0,1.5,119.85,117.45,33.85,79.0
1885,Kolkata,2025-11-21 13:06:11.988744+00:00,26.3,51.0,2.5,44.95,43.35,2.25,212.0
1886,Lucknow,2025-11-21 13:06:12.260476+00:00,21.0,78.0,2.0,82.15,77.65,0.85,185.0
1887,Mumbai,2025-11-21 13:06:12.002254+00:00,29.2,58.0,4.305555555555555,73.05,71.65,16.95,281.0
1888,Patna,2025-11-21 13:06:12.258892+00:00,21.2,78.0,2.694444444444444,54.75,52.35,0.85,187.0
1889,Pune,2025-11-21 13:06:12.225866+00:00,23.5,43.0,1.8888888888888888,31.55,31.25,1.95,175.0
1890,Surat,2025-11-21 13:06:12.476374+00:00,25.5,42.0,2.694444444444444,97.25,94.45,34.15,158.0
1891,Ahmedabad,2025-11-21 13:45:25.273636+00:00,24.0,44.0,3.0,75.85,70.25,4.45,156.0
1892,Bengaluru,2025-11-21 13:45:25.706437+00:00,23.1,89.0,4.194444444444445,4.25,4.15,5.45,78.0
1893,Bhopal,2025-11-21 13:45:25.534259+00:00,20.1,49.0,1.611111111111111,73.95,67.45,2.45,155.0
1894,Chennai,2025-11-21 13:45:25.090397+00:00,28.2,89.0,5.194444444444444,7.45,5.15,3.15,66.0
1895,Dehradun,2025-11-21 13:45:25.680871+00:00,12.4,64.0,2.1944444444444446,36.85,35.75,2.85,175.0
1896,Delhi,2025-11-21 13:45:25.118650+00:00,20.1,64.0,1.1944444444444444,106.55,104.25,20.35,245.0
1897,Hyderabad,2025-11-21 13:45:25.441144+00:00,24.2,78.0,3.194444444444444,17.45,16.95,3.35,117.0
1898,Indore,2025-11-21 13:45:25.634532+00:00,22.2,53.0,2.1944444444444446,73.25,66.55,3.05,157.0
1899,Jaipur,2025-11-21 13:45:25.323395+00:00,21.2,60.0,2.0,65.15,63.25,3.15,181.0
1900,Kolkata,2025-11-21 13:45:25.143080+00:00,26.0,51.0,2.111111111111111,46.25,44.65,4.95,207.0
1901,Lucknow,2025-11-21 13:45:25.324652+00:00,20.1,88.0,2.111111111111111,79.75,75.85,3.35,176.0
1902,Mumbai,2025-11-21 13:45:25.101209+00:00,29.4,55.0,4.388888888888889,78.15,76.75,18.15,321.0
1903,Patna,2025-11-21 13:45:25.491372+00:00,21.2,73.0,2.5,54.55,52.05,3.45,176.0
1904,Pune,2025-11-21 13:45:26.336734+00:00,23.0,44.0,1.8888888888888888,30.15,29.75,3.25,173.0
1905,Surat,2025-11-21 13:45:25.612538+00:00,24.6,41.0,3.1111111111111107,96.55,93.55,36.85,162.0
1906,Ahmedabad,2025-11-21 14:44:14.952394+00:00,22.4,57.0,3.0,71.35,66.05,8.85,147.0
1907,Bengaluru,2025-11-21 14:44:14.801314+00:00,22.2,88.0,3.888888888888889,5.65,5.55,10.95,68.0
1908,Bhopal,2025-11-21 14:44:15.185628+00:00,19.2,52.0,1.5,72.55,66.25,5.45,146.0
1909,Chennai,2025-11-21 14:44:14.745837+00:00,28.3,89.0,5.0,7.35,5.05,4.25,64.0
1910,Dehradun,2025-11-21 14:44:15.199443+00:00,12.0,65.0,2.305555555555556,39.75,38.65,6.85,167.0
1911,Delhi,2025-11-21 14:44:14.737264+00:00,19.0,68.0,1.611111111111111,107.05,104.45,46.75,216.0
1912,Hyderabad,2025-11-21 14:44:14.765475+00:00,23.4,78.0,3.1111111111111107,17.75,17.25,6.15,109.0
1913,Indore,2025-11-21 14:44:15.004919+00:00,21.1,60.0,1.8888888888888888,70.65,64.15,8.95,145.0
1914,Jaipur,2025-11-21 14:44:15.008503+00:00,20.2,64.0,1.8055555555555556,63.25,61.35,9.65,171.0
1915,Kolkata,2025-11-21 14:44:14.772324+00:00,26.3,54.0,1.8888888888888888,47.45,45.75,11.95,188.0
1916,Lucknow,2025-11-21 14:44:14.986416+00:00,19.1,94.0,1.8888888888888888,78.65,74.65,10.05,160.0
1917,Mumbai,2025-11-21 14:44:14.761518+00:00,29.0,52.0,4.0,77.95,76.55,22.95,338.0
1918,Patna,2025-11-21 14:44:15.099403+00:00,21.1,73.0,2.1944444444444446,54.85,52.55,11.85,157.0
1919,Pune,2025-11-21 14:44:14.990563+00:00,22.4,46.0,1.611111111111111,29.05,28.65,5.75,168.0
1920,Surat,2025-11-21 14:44:15.193408+00:00,23.7,41.0,3.611111111111111,95.85,93.05,42.55,153.0
1921,Ahmedabad,2025-11-21 15:39:03.767111+00:00,21.3,64.0,3.0,69.55,64.85,15.15,130.0
1922,Bengaluru,2025-11-21 15:39:03.521532+00:00,22.1,88.0,3.3055555555555554,6.15,6.15,18.45,56.0
1923,Bhopal,2025-11-21 15:39:04.005818+00:00,18.2,60.0,1.611111111111111,73.05,67.95,9.75,132.0
1924,Chennai,2025-11-21 15:39:03.542392+00:00,27.0,89.0,4.805555555555555,7.45,5.25,5.75,62.0
1925,Dehradun,2025-11-21 15:39:04.021374+00:00,11.8,66.0,2.305555555555556,44.25,43.45,12.55,155.0
1926,Delhi,2025-11-21 15:39:03.519173+00:00,18.1,73.0,1.8055555555555556,121.45,119.55,86.85,165.0
1927,Hyderabad,2025-11-21 15:39:03.548865+00:00,23.0,78.0,2.888888888888889,18.75,18.35,10.25,101.0
1928,Indore,2025-11-21 15:39:03.803239+00:00,20.0,64.0,1.5,71.15,65.55,17.25,127.0
1929,Jaipur,2025-11-21 15:39:03.821136+00:00,18.1,73.0,1.3888888888888888,62.75,60.95,18.95,157.0
1930,Kolkata,2025-11-21 15:39:03.537285+00:00,25.0,57.0,1.8055555555555556,55.55,54.45,21.95,159.0
1931,Lucknow,2025-11-21 15:39:03.796459+00:00,18.1,100.0,1.8055555555555556,83.05,79.75,19.55,138.0
1932,Mumbai,2025-11-21 15:39:03.516834+00:00,29.3,55.0,3.611111111111111,77.45,76.05,29.65,340.0
1933,Patna,2025-11-21 15:39:03.789858+00:00,20.2,78.0,2.1944444444444446,61.35,59.45,23.85,131.0
1934,Pune,2025-11-21 15:39:03.762964+00:00,22.1,46.0,1.5,28.85,28.35,9.85,159.0
1935,Surat,2025-11-21 15:39:04.004595+00:00,23.2,43.0,3.3888888888888884,95.65,93.05,49.45,135.0
1936,Ahmedabad,2025-11-21 16:47:21.041136+00:00,20.3,68.0,2.611111111111111,74.65,70.45,21.35,113.0
1937,Bengaluru,2025-11-21 16:47:20.831287+00:00,22.2,88.0,3.194444444444444,7.85,7.75,24.05,46.0
1938,Bhopal,2025-11-21 16:47:21.249784+00:00,18.3,40.0,1.611111111111111,75.55,70.45,13.55,117.0
1939,Chennai,2025-11-21 16:47:20.836887+00:00,27.4,89.0,4.888888888888889,8.15,5.85,6.95,61.0
1940,Dehradun,2025-11-21 16:47:21.271887+00:00,11.5,66.0,2.305555555555556,52.05,51.15,18.05,144.0
1941,Delhi,2025-11-21 16:47:20.968485+00:00,17.2,77.0,1.6944444444444442,163.35,161.55,118.45,120.0
1942,Hyderabad,2025-11-21 16:47:20.819449+00:00,20.2,88.0,2.5,22.45,22.05,14.45,92.0
1943,Indore,2025-11-21 16:47:21.163513+00:00,18.4,68.0,1.611111111111111,77.25,71.85,24.45,110.0
1944,Jaipur,2025-11-21 16:47:21.059338+00:00,18.0,68.0,1.0,71.35,69.55,27.45,141.0
1945,Kolkata,2025-11-21 16:47:20.812658+00:00,23.1,69.0,1.8888888888888888,72.55,71.35,32.45,131.0
1946,Lucknow,2025-11-21 16:47:21.057736+00:00,18.2,94.0,1.8888888888888888,96.75,93.55,28.15,116.0
1947,Mumbai,2025-11-21 16:47:20.810231+00:00,27.4,62.0,3.194444444444444,77.25,75.85,33.55,327.0
1948,Patna,2025-11-21 16:47:21.211753+00:00,20.1,73.0,2.305555555555556,76.75,74.65,34.75,106.0
1949,Pune,2025-11-21 16:47:21.055728+00:00,21.6,48.0,1.8888888888888888,33.25,32.65,16.25,144.0
1950,Surat,2025-11-21 16:47:21.265359+00:00,22.9,43.0,3.611111111111111,97.95,96.05,53.05,120.0
1951,Ahmedabad,2025-11-21 17:42:10.293095+00:00,19.3,73.0,2.694444444444444,80.75,76.55,27.15,95.0
1952,Bengaluru,2025-11-21 17:42:10.369000+00:00,22.3,88.0,3.194444444444444,9.55,9.35,26.15,41.0
1953,Bhopal,2025-11-21 17:42:10.557343+00:00,17.2,59.0,1.611111111111111,78.35,73.25,16.55,103.0
1954,Chennai,2025-11-21 17:42:10.072212+00:00,25.3,94.0,5.111111111111111,9.15,6.65,7.65,61.0
1955,Dehradun,2025-11-21 17:42:11.063168+00:00,11.3,66.0,2.305555555555556,62.75,61.85,22.95,135.0
1956,Delhi,2025-11-21 17:42:10.121540+00:00,16.1,82.0,1.6944444444444442,199.65,197.85,132.95,91.0
1957,Hyderabad,2025-11-21 17:42:10.091717+00:00,20.3,88.0,2.1944444444444446,27.85,27.45,18.95,82.0
1958,Indore,2025-11-21 17:42:10.572902+00:00,17.3,72.0,1.8055555555555556,84.95,79.55,29.65,94.0
1959,Jaipur,2025-11-21 17:42:10.328906+00:00,18.2,73.0,1.1111111111111112,85.85,83.95,34.25,124.0
1960,Kolkata,2025-11-21 17:42:10.702491+00:00,23.1,65.0,2.0,93.75,92.55,43.25,105.0
1961,Lucknow,2025-11-21 17:42:12.901281+00:00,18.4,94.0,1.8888888888888888,110.95,107.75,34.65,95.0
1962,Mumbai,2025-11-21 17:42:10.440970+00:00,27.3,58.0,2.5,77.95,76.25,31.95,294.0
1963,Patna,2025-11-21 17:42:11.095965+00:00,20.1,73.0,2.5,92.15,90.05,44.15,82.0
1964,Pune,2025-11-21 17:42:10.249301+00:00,20.8,50.0,2.388888888888889,42.15,41.55,28.05,118.0
1965,Surat,2025-11-21 17:42:10.618127+00:00,22.5,44.0,3.611111111111111,96.35,94.25,50.45,111.0
1966,Ahmedabad,2025-11-21 18:47:54.588389+00:00,19.2,68.0,2.888888888888889,84.45,80.75,36.05,61.0
1967,Bengaluru,2025-11-21 18:47:54.443504+00:00,21.2,94.0,3.5,9.85,9.65,25.05,38.0
1968,Bhopal,2025-11-21 18:47:54.726842+00:00,16.0,63.0,1.5,80.75,76.05,20.35,78.0
1969,Chennai,2025-11-21 18:47:54.419497+00:00,26.3,94.0,4.805555555555555,10.15,7.55,7.85,62.0
1970,Dehradun,2025-11-21 18:47:54.813227+00:00,10.9,64.0,2.388888888888889,74.65,73.75,32.05,114.0
1971,Delhi,2025-11-21 18:47:54.374564+00:00,15.2,82.0,1.611111111111111,238.85,236.45,140.15,52.0
1972,Hyderabad,2025-11-21 18:47:54.421709+00:00,20.2,88.0,1.5,30.05,29.75,26.45,64.0
1973,Indore,2025-11-21 18:47:54.647311+00:00,19.2,68.0,1.6944444444444442,92.55,87.65,35.35,67.0
1974,Jaipur,2025-11-21 18:47:54.632558+00:00,17.2,77.0,1.5,103.25,101.45,44.25,90.0
1975,Kolkata,2025-11-21 18:47:54.426218+00:00,22.2,73.0,1.8888888888888888,132.65,131.25,63.75,59.0
1976,Lucknow,2025-11-21 18:47:55.326606+00:00,16.0,100.0,1.8055555555555556,126.55,123.75,44.45,58.0
1977,Mumbai,2025-11-21 18:47:54.402247+00:00,27.4,58.0,2.111111111111111,72.75,70.65,24.55,203.0
1978,Patna,2025-11-21 18:47:54.637143+00:00,20.1,73.0,2.5,114.45,112.65,56.95,44.0
1979,Pune,2025-11-21 18:47:54.552655+00:00,19.5,53.0,1.8888888888888888,52.35,51.75,50.75,62.0
1980,Surat,2025-11-21 18:47:54.765700+00:00,21.8,43.0,3.3055555555555554,88.65,86.25,39.65,97.0
1981,Ahmedabad,2025-11-21 19:39:19.229856+00:00,18.1,77.0,2.888888888888889,84.45,80.75,36.05,61.0
1982,Bengaluru,2025-11-21 19:39:18.924955+00:00,21.2,94.0,3.5,9.85,9.65,25.05,38.0
1983,Bhopal,2025-11-21 19:39:19.320240+00:00,16.3,63.0,1.5,80.75,76.05,20.35,78.0
1984,Chennai,2025-11-21 19:39:18.915199+00:00,26.1,89.0,4.805555555555555,10.15,7.55,7.85,62.0
1985,Dehradun,2025-11-21 19:39:19.355257+00:00,10.9,64.0,2.388888888888889,74.65,73.75,32.05,114.0
1986,Delhi,2025-11-21 19:39:18.920247+00:00,15.0,88.0,1.611111111111111,238.85,236.45,140.15,52.0
1987,Hyderabad,2025-11-21 19:39:18.949343+00:00,20.0,88.0,1.5,30.05,29.75,26.45,64.0
1988,Indore,2025-11-21 19:39:19.232842+00:00,18.1,73.0,1.6944444444444442,92.55,87.65,35.35,67.0
1989,Jaipur,2025-11-21 19:39:19.155575+00:00,17.2,72.0,1.5,103.25,101.45,44.25,90.0
1990,Kolkata,2025-11-21 19:39:19.029359+00:00,21.2,83.0,1.8888888888888888,132.65,131.25,63.75,59.0
1991,Lucknow,2025-11-21 19:39:19.263675+00:00,16.2,100.0,1.8055555555555556,126.55,123.75,44.45,58.0
1992,Mumbai,2025-11-21 19:39:18.913954+00:00,26.2,61.0,2.111111111111111,72.75,70.65,24.55,203.0
1993,Patna,2025-11-21 19:39:19.160705+00:00,18.4,83.0,2.5,114.45,112.65,56.95,44.0
1994,Pune,2025-11-21 19:39:19.130384+00:00,19.5,53.0,1.8888888888888888,52.35,51.75,50.75,62.0
1995,Surat,2025-11-21 19:39:19.362858+00:00,21.8,43.0,3.3055555555555554,88.65,86.25,39.65,97.0
1996,Ahmedabad,2025-11-21 20:43:06.128572+00:00,18.1,68.0,2.888888888888889,85.35,81.65,35.85,53.0
1997,Bengaluru,2025-11-21 20:43:05.905001+00:00,21.2,94.0,3.194444444444444,9.05,8.85,22.25,40.0
1998,Bhopal,2025-11-21 20:43:06.339207+00:00,14.1,88.0,1.5,80.75,76.05,19.75,74.0
1999,Chennai,2025-11-21 20:43:05.921086+00:00,26.3,89.0,4.5,10.35,7.65,7.15,64.0
2000,Dehradun,2025-11-21 20:43:06.351382+00:00,10.8,63.0,2.305555555555556,77.95,76.95,35.95,99.0
2001,Delhi,2025-11-21 20:43:05.900156+00:00,14.2,94.0,1.5,244.85,242.95,136.15,45.0
2002,Hyderabad,2025-11-21 20:43:05.910790+00:00,20.0,88.0,1.3055555555555556,30.15,29.85,26.55,62.0
2003,Indore,2025-11-21 20:43:06.157647+00:00,18.3,73.0,1.3888888888888888,92.35,87.65,33.45,63.0
2004,Jaipur,2025-11-21 20:43:06.139969+00:00,15.4,82.0,1.611111111111111,109.15,107.25,44.95,83.0
2005,Kolkata,2025-11-21 20:43:05.893200+00:00,20.1,88.0,1.8888888888888888,150.35,148.95,70.95,45.0
2006,Lucknow,2025-11-21 20:43:06.162344+00:00,15.3,100.0,1.6944444444444442,132.65,129.35,46.75,48.0
2007,Mumbai,2025-11-21 20:43:05.913309+00:00,25.3,65.0,2.1944444444444446,71.65,69.35,24.25,172.0
2008,Patna,2025-11-21 20:43:06.149885+00:00,18.1,83.0,2.5,120.05,117.95,55.45,39.0
2009,Pune,2025-11-21 20:43:06.122992+00:00,19.1,55.0,1.8888888888888888,54.25,53.75,49.45,55.0
2010,Surat,2025-11-21 20:43:06.332914+00:00,21.3,42.0,3.3055555555555554,86.55,84.25,37.55,88.0
2011,Ahmedabad,2025-11-21 21:40:34.205696+00:00,17.4,72.0,3.1111111111111107,85.15,81.85,33.35,50.0
2012,Bengaluru,2025-11-21 21:40:33.966298+00:00,21.3,94.0,3.194444444444444,8.55,8.35,18.15,43.0
2013,Bhopal,2025-11-21 21:40:34.417285+00:00,14.2,88.0,1.1944444444444444,80.95,76.05,18.05,73.0
2014,Chennai,2025-11-21 21:40:33.939209+00:00,26.0,94.0,4.0,9.75,7.15,6.05,67.0
2015,Dehradun,2025-11-21 21:40:34.415298+00:00,10.6,63.0,2.305555555555556,78.35,77.45,39.25,81.0
2016,Delhi,2025-11-21 21:40:33.955678+00:00,14.3,94.0,1.5,249.55,247.65,127.35,44.0
2017,Hyderabad,2025-11-21 21:40:33.963876+00:00,20.2,94.0,1.5,31.05,30.65,24.85,64.0
2018,Indore,2025-11-21 21:40:34.211364+00:00,16.2,77.0,1.3888888888888888,92.15,87.25,29.15,64.0
2019,Jaipur,2025-11-21 21:40:34.212342+00:00,15.3,82.0,1.6944444444444442,114.25,112.15,43.55,79.0
2020,Kolkata,2025-11-21 21:40:33.960714+00:00,21.3,83.0,2.0,163.35,161.95,76.35,36.0
2021,Lucknow,2025-11-21 21:40:34.200940+00:00,15.4,100.0,1.6944444444444442,136.85,134.05,47.65,41.0
2022,Mumbai,2025-11-21 21:40:33.958139+00:00,26.0,58.0,2.388888888888889,73.05,70.45,25.15,146.0
2023,Patna,2025-11-21 21:40:34.203727+00:00,18.2,83.0,2.388888888888889,120.95,119.15,50.05,40.0
2024,Pune,2025-11-21 21:40:34.197063+00:00,18.8,57.0,1.8055555555555556,53.55,53.05,42.65,58.0
2025,Surat,2025-11-21 21:40:34.418705+00:00,20.9,42.0,3.3055555555555554,85.35,83.05,36.55,78.0
2026,Ahmedabad,2025-11-21 22:42:31.594795+00:00,16.0,77.0,3.3055555555555554,81.85,78.85,30.15,49.0
2027,Bengaluru,2025-11-21 22:42:31.394550+00:00,21.4,94.0,3.1111111111111107,7.85,7.75,14.45,46.0
2028,Bhopal,2025-11-21 22:42:31.721524+00:00,13.1,94.0,1.1111111111111112,80.45,75.85,16.45,72.0
2029,Chennai,2025-11-21 22:42:31.389026+00:00,26.0,94.0,4.111111111111112,9.45,6.75,5.05,70.0
2030,Dehradun,2025-11-21 22:42:31.813587+00:00,10.5,62.0,2.305555555555556,75.85,74.85,41.05,65.0
2031,Delhi,2025-11-21 22:42:31.348807+00:00,14.2,88.0,1.3055555555555556,254.15,251.35,119.25,43.0
2032,Hyderabad,2025-11-21 22:42:31.378440+00:00,20.1,88.0,1.3888888888888888,31.45,31.15,23.05,67.0
2033,Indore,2025-11-21 22:42:31.630053+00:00,16.1,77.0,1.5,90.45,85.85,25.35,65.0
2034,Jaipur,2025-11-21 22:42:31.625343+00:00,15.4,82.0,1.6944444444444442,117.05,115.15,42.95,73.0
2035,Kolkata,2025-11-21 22:42:31.373301+00:00,20.3,88.0,2.111111111111111,170.35,168.95,78.75,30.0
2036,Lucknow,2025-11-21 22:42:31.631123+00:00,15.2,100.0,1.6944444444444442,138.65,135.45,47.85,36.0
2037,Mumbai,2025-11-21 22:42:31.391434+00:00,25.1,61.0,2.5,75.85,73.45,25.95,124.0
2038,Patna,2025-11-21 22:42:31.633082+00:00,18.2,83.0,2.388888888888889,118.15,116.35,43.75,43.0
2039,Pune,2025-11-21 22:42:31.539396+00:00,18.5,58.0,1.6944444444444442,49.75,49.25,35.25,63.0
2040,Surat,2025-11-21 22:42:31.774717+00:00,20.5,43.0,3.194444444444444,83.75,81.45,35.95,70.0
2041,Ahmedabad,2025-11-21 23:40:13.784655+00:00,17.3,68.0,3.5,76.05,73.45,26.55,49.0
2042,Bengaluru,2025-11-21 23:40:13.570736+00:00,21.1,88.0,2.888888888888889,6.55,6.55,11.55,47.0
2043,Bhopal,2025-11-21 23:40:14.020419+00:00,13.3,94.0,1.1944444444444444,80.45,75.55,15.35,70.0
2044,Chennai,2025-11-21 23:40:13.572830+00:00,26.1,94.0,4.111111111111112,8.55,6.15,4.25,72.0
2045,Dehradun,2025-11-21 23:40:14.005757+00:00,10.3,61.0,2.1944444444444446,70.25,69.35,40.35,51.0
2046,Delhi,2025-11-21 23:40:13.545102+00:00,14.2,88.0,1.3055555555555556,256.95,255.15,113.75,39.0
2047,Hyderabad,2025-11-21 23:40:13.565865+00:00,19.2,94.0,1.3888888888888888,32.25,31.95,21.35,70.0
2048,Indore,2025-11-21 23:40:13.963358+00:00,16.2,77.0,1.3888888888888888,87.95,83.55,22.65,66.0
2049,Jaipur,2025-11-21 23:40:13.792689+00:00,14.4,88.0,1.5,117.45,115.65,44.35,61.0
2050,Kolkata,2025-11-21 23:40:14.362149+00:00,20.0,83.0,2.1944444444444446,175.45,174.05,76.25,26.0
2051,Lucknow,2025-11-21 23:40:13.789158+00:00,15.4,100.0,1.6944444444444442,138.65,135.85,47.85,31.0
2052,Mumbai,2025-11-21 23:40:13.567867+00:00,26.3,54.0,2.694444444444444,77.45,75.55,26.35,108.0
2053,Patna,2025-11-21 23:40:13.795873+00:00,17.0,88.0,2.305555555555556,115.65,113.75,36.75,48.0
2054,Pune,2025-11-21 23:40:13.756796+00:00,18.3,59.0,1.8055555555555556,44.75,44.35,28.15,69.0
2055,Surat,2025-11-21 23:40:14.002069+00:00,20.2,44.0,3.194444444444444,81.45,79.35,35.65,63.0
2056,Ahmedabad,2025-11-22 02:13:33.554926+00:00,17.2,68.0,3.5,65.55,63.75,18.55,54.0
2057,Bengaluru,2025-11-22 02:13:33.381059+00:00,20.3,94.0,4.388888888888889,5.05,4.95,7.25,48.0
2058,Bhopal,2025-11-22 02:13:33.743866+00:00,13.3,88.0,1.3888888888888888,81.85,76.75,13.85,66.0
2059,Chennai,2025-11-22 02:13:33.390785+00:00,26.0,94.0,4.5,7.35,5.25,3.15,74.0
2060,Dehradun,2025-11-22 02:13:33.773309+00:00,12.3,62.0,2.0,54.95,54.45,35.75,29.0
2061,Delhi,2025-11-22 02:13:33.385983+00:00,13.3,94.0,1.0,258.85,256.05,104.25,32.0
2062,Hyderabad,2025-11-22 02:13:33.353888+00:00,19.1,94.0,1.6944444444444442,36.15,35.65,17.95,77.0
2063,Indore,2025-11-22 02:13:33.595042+00:00,13.3,88.0,1.6944444444444442,86.95,82.55,19.15,66.0
2064,Jaipur,2025-11-22 02:13:33.590237+00:00,14.2,88.0,1.0,113.05,111.45,47.85,34.0
2065,Kolkata,2025-11-22 02:13:33.388398+00:00,21.3,78.0,2.694444444444444,181.05,179.65,67.35,23.0
2066,Lucknow,2025-11-22 02:13:33.593298+00:00,14.3,100.0,1.6944444444444442,137.75,134.95,45.55,25.0
2067,Mumbai,2025-11-22 02:13:33.356427+00:00,25.1,61.0,3.1111111111111107,75.85,74.15,27.25,87.0
2068,Patna,2025-11-22 02:13:33.604146+00:00,17.4,88.0,2.305555555555556,114.05,112.15,22.85,59.0
